Better Days;2019;A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, all while she copes with the pressures of her final examinations.;1 921 657;223 997 141;225 918 798
Ford v Ferrari;2019;American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.;117 624 357;107 883 853;225 508 210
Jumper;2008;A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.;80 172 128;144 959 985;225 132 113
Elf;2003;Raised as an oversized elf, Buddy travels from the North Pole to New York City to meet his biological father, Walter Hobbs, who doesn't know he exists and is in desperate need of some Christmas spirit.;177 874 109;47 223 328;225 097 437
The Social Network;2010;As Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea, and by the co-founder who was later squeezed out of the business.;96 962 694;127 957 681;224 920 375
Chicken Run;2000;When a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners.;106 834 564;118 000 000;224 834 564
Con Air;1997;Newly-paroled ex-con and former U.S. Ranger Cameron Poe finds himself trapped in a prisoner-transport plane when the passengers seize control.;101 117 573;122 894 661;224 012 234
Interview with the Vampire: The Vampire Chronicles;1994;A vampire tells his epic life story: love, betrayal, loneliness, and hunger.;105 264 608;118 400 000;223 664 608
Flightplan;2005;A bereaved woman and her daughter are flying home from Berlin to America. At 30,000 feet, the child vanishes, and nobody will admit she was ever on the plane.;89 707 299;133 680 000;223 387 299
Yes Man;2008;A man challenges himself to say "yes" to everything.;97 690 976;125 550 661;223 241 637
Non-Stop;2014;An air marshal springs into action during a transatlantic flight after receiving a series of text messages demanding $150 million into an off-shore account, or someone will die every 20 minutes.;92 168 600;130 641 000;222 809 600
Honey, I Shrunk the Kids;1989;The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.;130 724 172;92 000 000;222 724 172
Fahrenheit 9/11;2004;Michael Moore's view on what happened to the United States after September 11 and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.;119 194 771;103 252 111;222 446 882
Wild Wild West;1999;The two best special agents in the Wild West must save President Grant from the clutches of a diabolical, wheelchair-bound, steampunk-savvy, Confederate scientist bent on revenge for losing the Civil War.;113 804 681;108 300 000;222 104 681
My Country, My Parents;2021;Included as the third installment of "National Day Celebration" trilogy with My People, My Country (2019) and My People, My Homeland (2020), My Country, My Parents focuses on four Chinese families in four different eras. Combined with 4 stories, through the perspective of "home" and "country", representing several generations of our predecessors' dedication and sacrifice. The whole movie bring back the audiences to the collective memories of our country, as well as the ordinary and great parental affection between every generation.;166 807;221 548 909;221 715 716
Geostorm;2017;When the network of satellites designed to control the global climate starts to attack Earth, it's a race against the clock for its creator to uncover the real threat before a worldwide Geostorm wipes out everything and everyone.;33 700 160;187 900 000;221 600 160
Presumed Innocent;1990;As a lawyer investigates the murder of a colleague, he finds himself more connected to the crime than anyone else.;86 303 188;135 000 000;221 303 188
Jungle Cruise;2021;Based on Disneyland's theme park ride where a small riverboat takes a group of travelers through a jungle filled with dangerous animals and reptiles but with a supernatural element.;116 987 516;103 901 930;220 889 446
Scary Movie 3;2003;Cindy must investigate mysterious crop circles and video tapes, and help the President in preventing an alien invasion.;110 003 217;110 670 000;220 673 217
Collateral;2004;A cab driver finds himself the hostage of an engaging contract killer as he makes his rounds from hit to hit during one night in Los Angeles.;101 005 703;119 234 222;220 239 925
Inferno;2016;When Robert Langdon wakes up in an Italian hospital with amnesia, he teams up with Dr. Sienna Brooks and they race across Europe together against the clock to foil a deadly global plot.;34 343 574;185 677 685;220 021 259
Knocked Up;2007;For fun-loving party animal Ben Stone, the last thing he ever expected was for his one-night stand to show up on his doorstep eight weeks later to tell him she's pregnant with his child.;148 768 917;71 153 500;219 922 417
Green Lantern;2011;Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.;116 601 172;103 250 000;219 851 172
What Happens in Vegas;2008;A man and a woman are compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.;80 277 646;139 097 916;219 375 562
It's Complicated;2009;When attending their son's college graduation, a couple reignite the spark in their relationship. But the complicated fact is they're divorced and he's remarried.;112 735 375;106 368 280;219 103 655
The Terminal;2004;An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there.;77 872 883;141 227 201;219 100 084
Captain Phillips;2013;The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.;107 100 855;111 690 956;218 791 811
The Prince of Egypt;1998;Egyptian Prince Moses learns of his identity as a Hebrew and his destiny to become the chosen deliverer of his people.;101 413 188;117 200 000;218 613 188
Jack Reacher;2012;A homicide investigator digs deeper into a case involving a trained military sniper responsible for a mass shooting.;80 070 736;138 269 859;218 340 595
Kingdom of Heaven;2005;Balian of Ibelin travels to Jerusalem during the Crusades of the 12th century, and there he finds himself as the defender of the city and its people.;47 398 413;170 724 214;218 122 627
The Emoji Movie;2017;Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.;86 089 513;131 687 133;217 776 646
Too Cool to Kill;2022;In order to fully realize his dream of being a comedian, Wei Chenggong (Wei Xiang) accidentally broke into a dangerous scam under the "persuasion" of actress Milan (Li Ma). But Wei Chenggong didn't know he was already involved in another real and ridiculous plot.;185 882;217 068 722;217 254 604
Dracula Untold;2014;As his kingdom is being threatened by the Turks, young prince Vlad Tepes must become a monster feared by his own people in order to obtain the power needed to protect his own family, and the families of his kingdom.;56 280 355;160 843 925;217 124 280
Central Intelligence;2016;After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.;127 440 871;89 531 672;216 972 543
Million Dollar Baby;2004;A determined woman works with a hardened boxing trainer to become a professional.;100 492 203;116 271 443;216 763 646
The Help;2011;An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.;169 708 112;46 931 000;216 639 112
Twins;1988;A physically perfect but innocent man goes in search of his long-lost twin brother, who is short, a womanizer, and small-time crook.;111 938 388;104 676 000;216 614 388
Little Women;2019;Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.;108 101 214;108 500 000;216 601 214
Valentine's Day;2010;Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine's Day.;110 528 528;106 000 000;216 528 528
Bad Teacher;2011;A lazy, incompetent middle school teacher who hates her job, her students, and her co-workers is forced to return to teaching to make enough money for breast implants after her wealthy fiancé dumps her.;100 292 856;115 904 636;216 197 492
A Little Red Flower;2020;The film tells a warm and realistic story, thinking and facing the ultimate problem that every ordinary person will face-imagining that death may come at any time, the only thing we have to do is love and cherish.;216 000 000;216 000 000;80 100 000
The Croods: A New Age;2020;The prehistoric family the Croods are challenged by a rival family the Bettermans, who claim to be better and more evolved.;58 568 815;157 337 000;215 905 815
Clear and Present Danger;1994;CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.;122 187 717;93 700 000;215 887 717
One Hundred and One Dalmatians;1961;When a litter of Dalmatian puppies are abducted by the minions of Cruella De Vil, the owners must find them before she uses them for a diabolical fashion statement.;144 880 014;71 000 000;215 880 014
Ted 2;2015;Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.;81 476 385;134 387 221;215 863 606
Bram Stoker's Dracula;1992;The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.;82 522 790;133 339 902;215 862 692
Vertical Limit;2000;A climber must rescue his sister on top of K2, one of the world's biggest mountains.;69 243 859;146 420 000;215 663 859
Ghostbusters II;1989;The discovery of a massive river of ectoplasm and a resurgence of spectral activity allows the staff of Ghostbusters to revive the business.;112 494 738;102 900 000;215 394 738
The Patriot;2000;Peaceful farmer Benjamin Martin is driven to lead the Colonial Militia during the American Revolution when a sadistic British officer murders his son.;113 330 342;101 964 000;215 294 342
The Sorcerer's Apprentice;2010;Balthazar Blake, an apprentice of the legendary magician Merlin, must train his old teacher's successor - an introverted but resourceful physics prodigy - in the art of sorcery to prevent the return of Morgana le Fay.;63 150 991;152 132 751;215 283 742
Just Go with It;2011;On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.;103 028 109;111 917 482;214 945 591
The Expendables 3;2014;Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates.;39 322 544;175 335 033;214 657 577
Dirty Dancing;1987;Spending the summer at a Catskills resort with her family, Frances "Baby" Houseman falls in love with the camp's dance instructor, Johnny Castle.;64 577 242;150 000 000;214 577 242
Creed II;2018;Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.;115 715 889;98 500 000;214 215 889
Smallfoot;2018;A Yeti is convinced that the elusive creatures known as "humans" really do exist.;83 315 531;130 800 000;214 115 531
Public Enemies;2009;The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson, and Pretty Boy Floyd during a booming crime wave in the 1930s.;97 104 620;117 000 000;214 104 620
The Bourne Identity;2002;A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and attempting to regain his memory.;121 661 683;92 372 541;214 034 224
Disclosure;1994;A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.;83 015 089;131 000 000;214 015 089
Pulp Fiction;1994;The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.;107 928 762;106 000 000;213 928 762
The Aviator;2004;A biopic depicting the early years of legendary director and aviator Howard Hughes' career from the late 1920s to the mid 1940s.;102 610 330;111 109 612;213 719 942
Crouching Tiger, Hidden Dragon;2000;A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.;128 078 872;85 446 864;213 525 736
Braveheart;1995;Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.;75 609 945;137 606 271;213 216 216
Into the Woods;2014;A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.;128 002 372;84 900 000;212 902 372
Bedtime Stories;2008;A hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.;110 101 975;102 772 889;212 874 864
Miss Congeniality;2000;An F.B.I. Agent must go undercover in the Miss United States beauty pageant to prevent a group from bombing the event.;106 807 667;105 935 053;212 742 720
Entrapment;1999;An insurance agent is sent by her employer to track down and help capture an art thief.;87 704 396;124 700 000;212 404 396
Ace Ventura: When Nature Calls;1995;Ace Ventura, Pet Detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in Africa.;108 385 533;104 000 000;212 385 533
End of Days;1999;At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him.;66 889 043;145 100 000;211 989 043
Bridget Jones's Baby;2016;Forty-something and single again, Bridget decides to focus on her job and surround herself with friends. In a twist, she finds herself pregnant, but with one hitch - she can only be fifty percent sure of the identity of her baby's father.;24 252 420;187 700 000;211 952 420
Fury;2014;A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.;85 817 906;126 004 791;211 822 697
Battle Los Angeles;2011;A squad of U.S. Marines becomes the last line of defense against a global invasion.;83 552 429;128 266 925;211 819 354
Australia;2008;Set in northern Australia before WWII, an Englishwoman who inherits a sprawling ranch reluctantly pacts with a stock-man in order to drive 2,000 head of cattle over unforgiving landscapes.;49 554 002;162 233 509;211 787 511
Due Date;2010;High-strung father-to-be Peter Highman is forced to hitch a ride with aspiring actor Ethan Tremblay on a road trip in order to make it to his child's birth on time.;100 539 043;111 241 781;211 780 824
Master and Commander: The Far Side of the World;2003;During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America.;93 927 920;117 694 615;211 622 535
A Series of Unfortunate Events;2004;When a massive fire kills their parents, three children are delivered to the custody of cousin and stage actor Count Olaf, who is secretly plotting to steal their parents' vast fortune.;118 634 549;92 833 686;211 468 235
The Little Mermaid;1989;A mermaid princess makes a Faustian bargain in an attempt to become human and win a prince's love.;111 543 479;99 800 000;211 343 479
Nice View;2022;20-year-old Jing Hao came to Shenzhen to live with his young sister alone. The siblings live a warm yet straitened life. In an effort to pay for his sister's expensive surgery, Jing Hao gets an opportunity by chance, thinking that a better life is coming, but unexpectedly encounters a serious setback. Under the pressure of both time and money, Jing Hao, who has no way out, decides to take a desperate gamble. Can this ignite the spark of hope for his troubled ordinary life?;211 019 042;211 019 042;8 422
District 9;2009;Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.;115 646 235;95 242 715;210 888 950
Moonraker;1979;James Bond investigates the mid-air theft of a space shuttle, and discovers a plot to commit global genocide.;70 308 099;140 000 000;210 308 099
The Others;2001;A woman who lives in her darkened old family house with her two photosensitive children becomes convinced that the home is haunted.;96 522 687;113 424 350;209 947 037
Horrible Bosses;2011;Three friends conspire to murder their awful bosses when they realize they are standing in the way of their happiness.;117 538 559;92 300 000;209 838 559
Us and Them;2018;During the hectic chunyun period, 2 strangers traveling home meet on the train.;209 221 380;209 221 380;49
Red Dragon;2002;A retired FBI agent with psychological gifts is assigned to help track down "The Tooth Fairy", a mysterious serial killer. Aiding him is imprisoned forensic psychiatrist Dr. Hannibal "The Cannibal" Lecter.;93 149 898;116 046 400;209 196 298
Tomorrowland;2015;Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.;93 436 322;115 599 346;209 035 668
Me Before You;2016;A girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.;56 245 075;152 069 111;208 314 186
Safe House;2012;A young CIA agent is tasked with looking after a fugitive in a safe house. But when the safe house is attacked, he finds himself on the run with his charge.;126 373 434;81 702 771;208 076 205
S.W.A.T.;2003;An imprisoned drug kingpin offers a huge cash reward to anyone that can break him out of police custody, and only the L.A.P.D.'s Special Weapons and Tactics team can prevent it.;116 934 650;90 790 989;207 725 639
The Fast and the Furious;2001;Los Angeles police officer Brian O'Conner must decide where his loyalty really lies when he becomes enamored with the street racing world he has been sent undercover to destroy.;144 745 925;62 771 584;207 517 509
Traffic;2000;A conservative judge is appointed by the President to spearhead America's escalating war against drugs, only to discover that his teenage daughter is a crack addict. Two DEA agents protect an informant. A jailed drug baron's wife attempts to carry on the family business.;124 115 725;83 400 000;207 515 725
Paranormal Activity 3;2011;In 1988, young sisters Katie and Kristi befriend an invisible entity who resides in their home.;104 028 807;103 011 037;207 039 844
Philadelphia;1993;When a man with HIV is fired by his law firm because of his condition, he hires a homophobic small time lawyer as the only willing advocate for a wrongful dismissal suit.;77 446 440;129 232 000;206 678 440
The Conjuring: The Devil Made Me Do It;2021;The Warrens investigate a murder that may be linked to a demonic possession.;65 631 050;140 770 430;206 401 480
Sleepy Hollow;1999;Ichabod Crane is sent to Sleepy Hollow to investigate the decapitations of three people, with the culprit being the legendary apparition, The Headless Horseman.;101 071 502;105 000 000;206 071 502
The Holiday;2006;Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.;63 224 849;142 625 285;205 850 134
Raging Fire;2021;Cheung Sung-bong is an officer of the Regional Crime Unit who worked in the front line for many years. His protege, Yau Kong-ngo, respects him and manage to reach up to him. However, fate brings pits them against each other.;385 305;205 461 176;205 846 481
The Jungle Book;1967;Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.;141 843 612;64 000 000;205 843 612
London Has Fallen;2016;In London for the Prime Minister's funeral, Mike Banning is caught up in a plot to assassinate all the attending world leaders.;62 524 260;143 230 187;205 754 447
The Break-Up;2006;In a bid to keep their luxurious condo from their significant other, a couple's break-up proceeds to get uglier and nastier by the moment.;118 703 275;86 964 935;205 668 210
Journey to the West;2013;Tang Sanzang, an aspiring Buddhist hero tries to protect a village from three demons. He develops complex feelings for Miss Duan, the demon hunter who repeatedly helps him, and finally quests to meet the legendary Monkey King.;18 058;205 619 125;205 637 183
The Ugly Truth;2009;An uptight television producer takes control of a morning show segment on modern relationships hosted by a misogynistic man.;88 915 214;116 684 179;205 599 393
JFK;1991;New Orleans District Attorney Jim Garrison discovers there's more to the Kennedy assassination than the official story.;70 405 498;135 000 000;205 405 498
White House Down;2013;While on a tour of the White House with his young daughter, a Capitol policeman springs into action to save his child and protect the president from a heavily armed group of paramilitary invaders.;73 103 784;132 262 953;205 366 737
Birds of Prey;2020;After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress and Renee Montoya to save a young girl from an evil crime lord.;84 172 791;121 150 150;205 322 941
A Dog's Purpose;2017;A dog looks to discover his purpose in life over the course of several lifetimes and owners.;64 508 620;140 527 199;205 035 819
Ponyo;2008;A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.;15 743 471;189 083 197;204 826 668
Fun with Dick and Jane;2005;When an affluent couple lose all their money following a series of blunders, they turn to a life of crime to make ends meet.;110 332 737;94 349 162;204 681 899
Eat Pray Love;2010;A married woman realizes how unhappy her marriage really is, and that her life needs to go in a different direction. After a painful divorce, she takes off on a round-the-world journey to "find herself".;80 574 010;124 020 006;204 594 016
You Don't Mess with the Zohan;2008;An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.;100 018 837;104 294 563;204 313 400
The Addams Family;2019;The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.;100 723 831;103 060 014;203 783 845
Hairspray;2007;Pleasantly plump teenager Tracy Turnblad teaches 1962 Baltimore a thing or two about integration after landing a spot on a local TV dance show.;118 946 291;84 681 462;203 627 753
King Arthur;2004;A demystified take on the tale of King Arthur and the Knights of the Round Table.;51 882 244;151 685 613;203 567 857
Yogi Bear;2010;A documentary filmmaker travels to Jellystone Park to shoot a project and soon crosses paths with Yogi Bear, his sidekick Boo-Boo and Ranger Smith.;100 246 011;103 263 363;203 509 374
Everest;2015;The story of New Zealand's Robert "Rob" Edwin Hall, who on May 10, 1996, together with Scott Fischer, teamed up on a joint expedition to ascend Mount Everest.;43 482 270;159 945 314;203 427 584
Vanilla Sky;2001;A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.;100 618 344;102 769 997;203 388 341
Arrival;2016;A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.;100 546 139;102 842 047;203 388 186
Need for Speed;2014;Fresh from prison, a street racer who was framed by a wealthy business associate joins a cross-country race with revenge in mind. His ex-partner, learning of the plan, places a massive bounty on his head as the race begins.;43 577 636;159 700 000;203 277 636
Garfield;2004;Jon Arbuckle buys a second pet, a dog named Odie. However, Odie is then abducted and it is up to Jon's cat, Garfield, to find and rescue the canine.;75 369 589;127 802 828;203 172 417
Patch Adams;1998;The true story of a heroic man, Hunter "Patch" Adams, determined to become a medical doctor because he enjoys helping people. He ventured where no doctor had ventured before, using humour and pathos.;135 026 902;67 266 000;202 292 902
Teenage Mutant Ninja Turtles;1990;Four teenage mutant ninja turtles emerge from the shadows to protect New York City from a gang of criminal ninjas.;135 384 756;66 700 000;202 084 756
Kindergarten Cop;1990;A tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.;91 457 688;110 500 000;201 957 688
Straight Outta Compton;2015;The rap group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.;161 197 785;40 437 206;201 634 991
21 Jump Street;2012;A pair of underachieving cops are sent back to a local high school to blend in and bring down a synthetic drug ring.;138 447 667;63 137 661;201 585 328
Valkyrie;2008;A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers against Adolf Hitler during World War II.;83 077 833;118 467 684;201 545 517
Open Season;2006;Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.;85 105 259;115 706 430;200 811 689
Cats & Dogs;2001;A look at the top-secret, high-tech espionage war going on between cats and dogs, of which their human owners are blissfully unaware.;93 385 515;107 301 977;200 687 492
The Hunt for Red October;1990;In November 1984, the Soviet Union's best submarine captain, in a new undetectable sub, violates orders and heads for the U.S. The American CIA and military must quickly determine: Is he trying to defect, or to start a war?;122 012 643;78 500 000;200 512 643
Percy Jackson: Sea of Monsters;2013;In order to restore their dying safe haven, the son of Poseidon and his friends embark on a quest to the Sea of Monsters, to find the mythical Golden Fleece, all the while trying to stop an ancient evil from rising.;68 559 554;131 290 761;199 850 315
Two Weeks Notice;2002;A lawyer decides that she's used too much like a nanny by her boss, so she walks out on him.;93 354 851;105 688 620;199 043 471
RED;2010;When his peaceful life is threatened by a high-tech assassin, former black-ops agent Frank Moses reassembles his old team in a last-ditch effort to survive and uncover his assailants.;90 380 162;108 626 225;199 006 387
Shock Wave 2;2020;A terrorist expert in explosives, whose gang has been dismantled, seeks revenge. He threatens to blow up a Hong Kong tunnel with hundreds of hostages. The policeman who has already beaten him once must stop him again.;198 921 659;198 921 659;56 039
City of Angels;1998;An angel on Earth, a doctor unable to believe, a patient with a secret, a love story made in Heaven.;78 685 114;120 000 000;198 685 114
The Pacifier;2005;Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.;113 086 868;85 550 000;198 636 868
50 First Dates;2004;Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.;120 908 074;77 612 860;198 520 934
Total Recall;2012;A factory worker, Douglas Quaid, begins to suspect that he is a spy after visiting Rekall - a company that provides its clients with implanted fake memories of a life they would like to have led - goes wrong and he finds himself on the run.;58 877 969;139 589 199;198 467 168
The Island;2018;A cataclysmic event causes a man, who dreams of winning the lottery, to become stranded on an island with his co-workers.;670 883;197 655 467;198 326 350
The Impossible;2012;The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.;19 019 882;179 067 330;198 087 212
Lost in Thailand;2012;On a wild road trip, three men find inner peace in the city that never sleeps.;57 387;197 700 000;197 757 387
Christopher Robin;2018;A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.;99 215 042;98 529 335;197 744 377
Jack the Giant Slayer;2013;The ancient war between humans and a race of giants is reignited when Jack, a young farmhand fighting for a kingdom and the love of a princess, opens a gateway between the two worlds.;65 187 603;132 500 000;197 687 603
Ghostbusters: Afterlife;2021;When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.;129 360 575;68 000 000;197 360 575
Smurfs: The Lost Village;2017;In this fully animated, all-new take on the Smurfs, a mysterious map sets Smurfette and her friends Brainy, Clumsy, and Hefty on an exciting race through the Forbidden Forest, leading to the discovery of the biggest secret in Smurf history.;45 020 282;152 163 264;197 183 546
Chinese Doctors;2021;A group of doctors at a hospital in Wuhan, China are the first in the world to deal with a new disease, COVID-19.;197 143 218;197 143 218;9 944
Spy Kids 3: Game Over;2003;Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.;111 761 982;85 339 696;197 101 678
Panic Room;2002;A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune.;96 397 334;100 682 212;197 079 546
The Other Woman;2014;After discovering her boyfriend is married, Carly soon meets the wife he's been betraying. And when yet another love affair is discovered, all three women team up to plot revenge on the three-timing S.O.B.;83 911 193;112 799 203;196 710 396
Stargate;1994;An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.;71 567 262;125 000 000;196 567 262
Beowulf;2007;The warrior Beowulf must fight and defeat the monster Grendel, who is terrorizing Denmark, then Grendel's Mother, who begins killing out of revenge.;82 280 579;114 113 166;196 393 745
The Vow;2012;A car accident puts Paige in a coma, and when she wakes up with severe memory loss, her husband Leo works to win her heart again.;125 014 030;71 100 540;196 114 570
Anger Management;2003;Dave Buznik is a businessman who is wrongly sentenced to an anger management program, where he meets an aggressive instructor.;135 645 823;60 100 000;195 745 823
Tropic Thunder;2008;Through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.;110 515 313;85 187 650;195 702 963
The Shape of Water;2017;At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.;63 859 435;131 473 877;195 333 312
Rocketman;2019;A musical fantasy about the fantastical human story of Elton John's breakthrough years.;96 368 160;98 952 240;195 320 400
The Pelican Brief;1993;A law student uncovers a conspiracy, putting herself and others in danger.;100 768 056;94 500 000;195 268 056
The BFG;2016;An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.;55 483 770;139 759 641;195 243 411
The Intern;2015;Seventy-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.;75 764 672;118 800 000;194 564 672
Wallace & Gromit: The Curse of the Were-Rabbit;2005;Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest.;56 110 897;138 026 194;194 137 091
Gnomeo & Juliet;2011;Separated by a garden fence and a feud, are blue gnomes on one side and red gnomes on the other. This doesn't stop blue Gnomeo and red Juliet from falling in love with each other. Do they have a future together?;99 967 670;94 000 000;193 967 670
Weathering with You;2019;A high-school boy who has run away to Tokyo befriends a girl who appears to be able to manipulate the weather.;8 056 636;185 875 853;193 932 489
The Sum of All Fears;2002;CIA analyst Jack Ryan must stop the plans of a Neo-Nazi faction that threatens to induce a catastrophic conflict between the United States and Russia's President by detonating a nuclear weapon at a football game in Baltimore, Maryland.;118 907 036;75 014 336;193 921 372
Gangs of New York;2002;In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.;77 812 000;115 960 504;193 772 504
The Monkey King 2;2016;When a travelling monk is stranded in a wasteland, The Monkey King must escort him across the land to retrieve sacred scriptures and protect him from an evil demon.;709 982;192 968 316;193 678 298
Paranormal Activity;2007;After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence.;107 918 810;85 436 990;193 355 800
The Lego Movie 2: The Second Part;2019;It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild.;105 956 290;86 500 000;192 456 290
The Equalizer;2014;A man who believes he has put his mysterious past behind him cannot stand idly by when he meets a young girl under the control of ultra-violent Russian gangsters.;101 530 738;90 800 000;192 330 738
Downton Abbey;2019;The continuing story of the Crawley family, wealthy owners of a large estate in the English countryside in the early twentieth century.;96 853 865;95 345 266;192 199 131
Sheep Without a Shepherd;2019;Desperate measures are taken by a man who tries to save his family from the dark side of the law, after they commit an unexpected crime.;191 602 146;191 602 146;2 146
The Addams Family;1991;Con artists plan to fleece an eccentric family using an accomplice who claims to be their long-lost uncle.;113 502 426;78 000 000;191 502 426
